Sigla Empresa;Fecha;Origen;Destino;Tipo de Equipo;Número de Vuelos;Horas Bloque;Sillas;Carga Ofrecida Kg;Pasajeros A Bordo;Distancia;Trafico;Tipo de Vuelo;Nombre Empresa;Ciudad Origen;Ciudad Destino;Pais Origen;Pais Destino;Apto_Origen;Apto_Destino;Grupo de Empresas;OW;Ruta;Millas;Año;Mes
AVA;1/05/2015;BOG;CLO;A318;60;64,26;6000;401134;4458;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;may
AVA;1/05/2015;BOG;CLO;AT76;23;28,88;1470;38454;919;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;may
ARE;1/10/2016;CLO;BOG;A319;36;35,33;5184;630000;4457;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;oct
ARE;1/10/2016;CLO;BOG;A320;167;162,15;29058;3256500;24166;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;oct
ARE;1/10/2016;CLO;BOG;B763;1;1,5;238;45000;150;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;oct
AVA;1/04/2015;CLO;BOG;A332;4;4,18;1008;105959;831;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;abr
AVA;1/04/2015;CLO;BOG;A321;60;60,97;11167;544477;9223;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;abr
AVA;1/04/2015;CLO;BOG;A320;542;532,89;81019;4335450;60751;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;abr
AVA;1/04/2015;CLO;BOG;A319;99;95,67;11762;807586;9083;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;abr
AVA;1/04/2015;CLO;BOG;A318;109;107,02;10898;691091;8445;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;abr
AVA;1/04/2015;CLO;BOG;AT76;17;20,14;1130;44146;634;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;abr
AVA;1/04/2015;BOG;CLO;A332;4;4,28;1007;144802;436;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;abr
AVA;1/04/2015;BOG;CLO;A321;58;60,52;11183;493458;8257;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;abr
AVA;1/04/2015;BOG;CLO;A320;515;543,19;77230;4040935;56664;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;abr
AVA;1/04/2015;BOG;CLO;A319;95;101,76;11400;751707;8656;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;abr
AVA;1/04/2015;BOG;CLO;A318;103;107,2;10295;664032;7598;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;abr
AVA;1/04/2015;BOG;CLO;AT76;20;25,77;1225;36202;672;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;abr
ARE;1/11/2016;BOG;CLO;A319;39;47,27;5616;682500;5138;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2016;nov
ARE;1/11/2016;BOG;CLO;A320;143;163,96;24822;2788500;21963;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2016;nov
ARE;1/11/2016;CLO;BOG;A319;34;33,77;4896;595000;4360;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;nov
ARE;1/11/2016;CLO;BOG;A320;143;143,91;24882;2788500;22154;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;nov
AVA;1/03/2015;CLO;BOG;A332;4;3,46;1006;77323;557;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;mar
AVA;1/03/2015;CLO;BOG;A321;54;52,07;9154;554890;7433;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;mar
AVA;1/03/2015;CLO;BOG;A320;504;459,61;74541;4388594;52796;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;mar
AVA;1/03/2015;CLO;BOG;A319;129;117,67;15377;1049127;11743;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;mar
AVA;1/03/2015;CLO;BOG;A318;140;124,66;13990;892276;10783;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;mar
AVA;1/03/2015;CLO;BOG;AT76;22;28,21;1377;72874;682;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;mar
AVA;1/03/2015;BOG;CLO;A332;5;4,86;1260;152022;838;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;mar
AVA;1/03/2015;BOG;CLO;A321;55;55,35;10499;466860;7398;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;mar
AVA;1/03/2015;BOG;CLO;A320;477;481,58;71492;3887189;51398;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;mar
AVA;1/03/2015;BOG;CLO;A319;116;118,09;13917;925993;10686;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;mar
AVA;1/03/2015;BOG;CLO;A318;133;135,51;13291;887367;9583;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;mar
AVA;1/03/2015;BOG;CLO;AT76;19;22,76;1160;38863;544;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;mar
ARE;1/12/2016;BOG;CLO;A319;76;85,9;10944;1330000;10320;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2016;dic
ARE;1/12/2016;BOG;CLO;A320;115;129,75;19992;2242500;18529;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2016;dic
ARE;1/12/2016;BOG;CLO;B763;1;1,3;238;45000;220;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2016;dic
AVA;1/02/2015;CLO;BOG;B788;1;0,95;250;25102;0;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;feb
AVA;1/02/2015;CLO;BOG;A332;6;6,27;1483;138061;875;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;feb
ARE;1/12/2016;CLO;BOG;A319;64;62,52;9216;1120000;7032;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;dic
AVA;1/02/2015;CLO;BOG;A321;57;57,65;10352;525511;8337;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;feb
ARE;1/12/2016;CLO;BOG;A320;127;124,55;22080;2476500;16623;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;dic
ARE;1/12/2016;CLO;BOG;B763;1;1,23;238;45000;118;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2016;dic
AVA;1/02/2015;CLO;BOG;A320;443;428,54;65337;3814184;46711;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;feb
AVA;1/02/2015;CLO;BOG;A319;114;111,09;13393;944372;10181;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;feb
AVA;1/02/2015;CLO;BOG;A318;113;109,14;11212;762602;8239;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;feb
AVA;1/02/2015;CLO;BOG;AT76;19;22,47;1247;57649;749;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;feb
AVA;1/02/2015;BOG;CLO;A332;5;5,5;1188;179459;805;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;feb
AVA;1/02/2015;BOG;CLO;A321;58;61,12;11156;473132;8170;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;feb
AVA;1/02/2015;BOG;CLO;A320;421;454,01;62689;3410940;45624;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;feb
AVA;1/02/2015;BOG;CLO;A319;108;117,43;12892;868452;9800;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;feb
AVA;1/02/2015;BOG;CLO;A318;110;117,33;10966;790664;7551;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;feb
AVA;1/02/2015;BOG;CLO;AT76;19;25,38;1234;44209;570;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;feb
AVA;1/01/2015;CLO;BOG;A332;6;6,16;1497;148975;747;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;ene
AVA;1/01/2015;CLO;BOG;A321;91;90,61;16618;862547;13587;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;ene
AVA;1/01/2015;CLO;BOG;A320;488;463,6;72897;3837419;58716;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;ene
AVA;1/01/2015;CLO;BOG;A319;151;144,53;17996;1244045;13633;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;ene
AVA;1/01/2015;CLO;BOG;A318;73;70,45;7299;449552;5807;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;ene
AVA;1/01/2015;CLO;BOG;AT76;20;23,35;1249;67799;808;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2015;ene
AVA;1/01/2015;BOG;CLO;A332;4;4,07;987;145834;401;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;ene
AVA;1/01/2015;BOG;CLO;A321;91;94,13;17534;945409;10738;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;ene
AVA;1/01/2015;BOG;CLO;A320;467;495,34;69924;4355094;44916;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;ene
AVA;1/01/2015;BOG;CLO;A319;142;151,71;16998;1320589;11428;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;ene
AVA;1/01/2015;BOG;CLO;A318;70;75,44;6987;550620;4306;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;ene
AVA;1/01/2015;BOG;CLO;AT76;20;26,43;1280;44787;603;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2015;ene
ARE;1/12/2015;CLO;BOG;A320;207;199,53;36018;4036500;29358;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;dic
AVA;1/01/2016;BOG;CLO;AT76;23;29,78;1340;640;709;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2016;ene
AVA;1/01/2016;BOG;CLO;A318;96;93,58;9597;22175;7167;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2016;ene
AVA;1/01/2016;BOG;CLO;A319;127;124,75;15207;43908;11333;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2016;ene
AVA;1/01/2016;BOG;CLO;A320;346;340,81;51856;110493;36816;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2016;ene
AVA;1/01/2016;BOG;CLO;A321;158;156,95;30628;94780;20639;280,16;Domestic;Regular;AVIANCA;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;AVA;BOG-CLO;BOG-CLO;174;2016;ene
ARE;1/12/2015;BOG;CLO;A320;211;215,43;36714;4114500;33906;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;dic
ARE;1/11/2015;CLO;BOG;A320;207;201,48;36018;4036500;26796;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;nov
ARE;1/11/2015;BOG;CLO;A320;207;217,44;36018;4036500;27830;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;nov
ARE;1/10/2015;CLO;BOG;A320;226;220,64;39324;4407000;28041;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;oct
ARE;1/10/2015;BOG;CLO;A320;226;238,31;39324;4407000;29078;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;oct
ARE;1/09/2015;CLO;BOG;A320;218;210,6;37932;4251000;27320;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;sep
ARE;1/09/2015;BOG;CLO;A320;217;229,59;37758;4231500;27447;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;sep
ARE;1/08/2015;CLO;BOG;A320;209;205,84;36366;4075500;31407;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;ago
ARE;1/08/2015;BOG;CLO;A320;210;221,2;36540;4095000;30877;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;ago
ARE;1/07/2015;CLO;BOG;A320;220;215,64;38280;4290000;33990;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;jul
ARE;1/07/2015;BOG;CLO;A320;219;250,78;38106;4270500;31460;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;jul
ARE;1/06/2015;CLO;BOG;A320;195;191,89;33930;3802500;28222;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;jun
ARE;1/06/2015;BOG;CLO;A320;195;204,45;33930;3802500;27223;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;jun
ARE;1/05/2015;CLO;BOG;A320;182;2568,8;31668;3549000;24215;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;may
ARE;1/05/2015;BOG;CLO;A320;182;1396;31668;3549000;23820;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;may
AVA;1/01/2016;CLO;BOG;AT76;20;23,43;1231;50;935;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2016;ene
AVA;1/01/2016;CLO;BOG;A318;95;84,62;9499;21890;8521;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2016;ene
AVA;1/01/2016;CLO;BOG;A319;130;117,18;15548;49843;13533;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2016;ene
AVA;1/01/2016;CLO;BOG;A320;353;320,59;52834;154322;45434;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2016;ene
AVA;1/01/2016;CLO;BOG;A321;159;145,61;30342;120355;26232;280,16;Domestic;Regular;AVIANCA;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;AVA;CLO-BOG;BOG-CLO;174;2016;ene
ARE;1/04/2015;CLO;BOG;A320;157;154,32;27318;3061500;20000;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;abr
ARE;1/04/2015;BOG;CLO;A320;158;167,77;27492;3081000;20222;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;abr
ARE;1/03/2015;CLO;BOG;A320;164;1281,21;28536;3198000;23061;280,16;Domestic;Regular;AIRES;CALI;BOGOTA;COLOMBIA;COLOMBIA;CALI - ALFONSO BONILLA ARAGON;BOGOTA - ELDORADO;LAN;CLO-BOG;BOG-CLO;174;2015;mar
ARE;1/03/2015;BOG;CLO;A320;161;572,67;28014;3139500;21932;280,16;Domestic;Regular;AIRES;BOGOTA;CALI;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CALI - ALFONSO BONILLA ARAGON;LAN;BOG-CLO;BOG-CLO;174;2015;mar
